,carat,depth,table,x,y,z,cut,color,clarity,city,x/y,td,ad
5989,1.01,62.6,59.0,6.38,6.3,3.97,3.0,4.0,3.0,1.0561070349589987,1.0126984126984127,0.9424920127795527,0.0063295034197492295
5990,1.7,62.3,57.0,7.68,7.65,4.78,5.0,3.0,4.0,1.0561070349589987,1.003921568627451,0.9149277688603532,0.006053386022005268
5991,0.53,61.4,56.0,5.19,5.23,3.2,5.0,5.0,6.0,1.0017263703064307,0.9923518164435946,0.9120521172638437,0.006101784207753548
5992,0.53,61.3,57.0,5.2,5.24,3.2,5.0,5.0,6.0,1.0401381096245144,0.9923664122137404,0.9298531810766721,0.006078427774515561
5993,0.5,62.3,59.0,5.1,5.04,3.16,4.0,5.0,2.0,1.048769961156668,1.0119047619047619,0.9470304975922954,0.006155767510942493
5994,0.52,60.9,55.0,5.16,5.22,3.16,5.0,4.0,5.0,1.0561070349589987,0.9885057471264369,0.90311986863711,0.006109364772688396
5995,1.2,60.1,59.0,6.92,6.85,4.14,4.0,5.0,3.0,1.0561070349589987,1.0102189781021897,0.9816971713810316,0.006114827907340791
5996,0.7,62.1,55.0,5.71,5.75,3.56,5.0,6.0,4.0,1.0401381096245144,0.9930434782608696,0.8856682769726247,0.00598885901113671
5997,0.3,63.4,57.0,4.24,4.21,2.68,3.0,3.0,6.0,1.0561070349589987,1.007125890736342,0.8990536277602524,0.006271024655327762
5998,0.23,61.4,57.0,3.96,3.99,2.44,5.0,5.0,6.0,1.0401381096245144,0.9924812030075187,0.9283387622149837,0.005965817009820461
5999,1.5,65.3,57.0,7.15,7.09,4.65,1.0,5.0,2.0,1.0358221838584376,1.008462623413258,0.8728943338437979,0.006363353194419211
6000,0.34,60.2,60.0,4.5,4.54,2.72,3.0,7.0,3.0,1.0358221838584376,0.9911894273127754,0.9966777408637874,0.006118453255017132
6001,0.72,63.0,56.0,5.76,5.73,3.62,4.0,6.0,3.0,1.0017263703064307,1.0052356020942408,0.8888888888888888,0.006026245504420853
6002,0.36,61.6,56.0,4.56,4.59,2.82,5.0,3.0,8.0,1.0358221838584376,0.9934640522875816,0.9090909090909091,0.006099241986205955
6003,0.57,61.6,56.0,5.33,5.36,3.29,5.0,5.0,3.0,1.0401381096245144,0.9944029850746268,0.9090909090909091,0.006064387710903445
6004,0.71,58.2,60.0,5.89,5.94,3.44,2.0,5.0,6.0,1.0401381096245144,0.9915824915824915,1.0309278350515463,0.005899268543877063
6005,0.51,63.3,59.0,5.05,5.09,3.21,2.0,6.0,3.0,1.0561070349589987,0.9921414538310412,0.9320695102685624,0.006180960713995496
6006,0.32,63.5,55.0,4.35,4.31,2.75,3.0,7.0,3.0,1.0358221838584376,1.0092807424593968,0.8661417322834646,0.006206557130631058
6007,0.52,61.0,57.0,5.19,5.21,3.17,5.0,6.0,4.0,1.0332326283987916,0.9961612284069099,0.9344262295081968,0.006066511151653293
6008,0.34,61.9,55.0,4.51,4.53,2.8,5.0,6.0,3.0,1.0401381096245144,0.9955849889624723,0.8885298869143781,0.005943553028030497
6009,0.31,61.6,55.0,4.34,4.38,2.69,5.0,3.0,4.0,1.0,0.9908675799086758,0.8928571428571428,0.006062413762164233
6010,2.02,62.1,59.0,8.08,7.98,4.99,4.0,1.0,4.0,1.0548122572291756,1.012531328320802,0.9500805152979066,0.00627822060160421
6011,1.34,62.4,57.0,7.07,6.96,4.38,4.0,3.0,3.0,1.048769961156668,1.0158045977011494,0.9134615384615384,0.006217303017838055
6012,0.5,62.0,58.0,5.09,5.07,3.15,4.0,6.0,4.0,1.0017263703064307,1.0039447731755424,0.9354838709677419,0.006150829786918649
6013,0.31,59.8,60.0,4.38,4.42,2.63,5.0,6.0,7.0,1.0310746655157532,0.9909502262443439,1.0033444816053512,0.006088489557297675
6014,1.01,63.4,55.0,6.41,6.34,4.04,3.0,4.0,6.0,1.0401381096245144,1.0110410094637226,0.8675078864353313,0.006151665624984621
6015,1.2,62.6,59.0,6.71,6.75,4.21,3.0,7.0,3.0,1.0017263703064307,0.9940740740740741,0.9424920127795527,0.006293219174337511
6016,0.32,62.6,54.0,4.38,4.4,2.75,5.0,3.0,8.0,1.0561070349589987,0.9954545454545454,0.8626198083067093,0.006037963696743273
6017,0.57,61.8,57.0,5.34,5.31,3.29,4.0,5.0,3.0,1.0561070349589987,1.0056497175141244,0.9223300970873787,0.006110027706724587
6018,0.39,59.0,60.0,4.78,4.75,2.81,4.0,4.0,8.0,1.0401381096245144,1.0063157894736843,1.0169491525423728,0.006112752062857899
6019,0.34,62.3,55.0,4.45,4.48,2.78,5.0,7.0,4.0,1.0017263703064307,0.9933035714285714,0.882825040128411,0.006134739078720972
6020,0.53,61.0,56.0,5.29,5.26,3.22,5.0,7.0,4.0,1.0310746655157532,1.005703422053232,0.9180327868852459,0.005915324606004783
6021,0.36,63.3,56.0,4.56,4.51,2.87,3.0,2.0,5.0,1.0,1.0110864745011086,0.8846761453396524,0.006099289107523555
6022,1.0,61.3,59.0,6.39,6.35,3.9,4.0,5.0,4.0,1.0360379801467414,1.0062992125984251,0.9624796084828712,0.006319181211052122
6023,0.32,61.4,56.0,4.42,4.47,2.73,5.0,4.0,5.0,1.0401381096245144,0.9888143176733781,0.9120521172638437,0.005932770365337404
6024,0.7,63.7,59.0,5.59,5.65,3.58,3.0,7.0,3.0,1.0358221838584376,0.9893805309734512,0.9262166405023547,0.006190913808063806
6025,0.7,62.4,61.0,5.6,5.75,3.54,3.0,2.0,6.0,1.0017263703064307,0.9739130434782608,0.9775641025641025,0.006140997297961189
6026,1.11,62.8,55.0,6.6,6.62,4.15,3.0,6.0,2.0,1.0,0.9969788519637461,0.8757961783439491,0.006121712888356502
6027,0.75,62.8,56.0,5.8,5.76,3.63,4.0,3.0,4.0,1.0,1.0069444444444444,0.89171974522293,0.006184493841233653
6028,0.75,62.4,55.0,5.83,5.8,3.63,5.0,7.0,4.0,1.0699179974104445,1.0051724137931035,0.8814102564102564,0.006110237482934107
6029,0.59,63.7,56.0,5.32,5.35,3.4,2.0,7.0,3.0,1.048769961156668,0.9943925233644861,0.8791208791208791,0.006096880463941602
6030,0.7,62.9,59.0,5.67,5.59,3.54,4.0,6.0,2.0,1.0360379801467414,1.0143112701252237,0.9379968203497615,0.006238783447209847
6031,0.52,61.8,55.0,5.19,5.23,3.22,5.0,7.0,4.0,1.0017263703064307,0.9923518164435946,0.8899676375404532,0.005949472003809858
6032,0.5,62.9,59.0,5.09,5.06,3.19,4.0,6.0,4.0,1.0332326283987916,1.0059288537549407,0.9379968203497615,0.006085706760998693
6033,0.32,63.4,56.0,4.31,4.34,2.74,2.0,6.0,3.0,1.0401381096245144,0.9930875576036866,0.8832807570977919,0.006243561814656903
6034,0.4,61.4,64.0,4.65,4.7,2.87,2.0,4.0,6.0,1.0051791109192922,0.9893617021276596,1.0423452768729642,0.0063771595653009175
6035,1.01,63.1,59.0,6.34,6.31,3.99,3.0,6.0,7.0,1.0,1.0047543581616483,0.9350237717908082,0.006327466594014821
6036,0.74,59.8,58.0,5.93,5.88,3.53,4.0,2.0,2.0,1.0358221838584376,1.0085034013605443,0.9698996655518395,0.006012083377652137
6037,1.29,62.0,57.0,6.98,6.92,4.31,5.0,1.0,5.0,1.0310746655157532,1.0086705202312138,0.9193548387096774,0.006196563764255123
6038,0.3,61.9,57.0,4.3,4.32,2.67,5.0,5.0,7.0,1.0360379801467414,0.9953703703703702,0.9208400646203554,0.006048640749450783
6039,1.76,62.6,58.0,7.7,7.66,4.81,3.0,3.0,3.0,1.0388433318946915,1.0052219321148825,0.926517571884984,0.006203661556141974
6040,1.22,60.5,58.0,6.91,6.97,4.2,3.0,5.0,3.0,1.048769961156668,0.9913916786226686,0.9586776859504132,0.006031144235605364
6041,1.0,58.7,58.0,6.55,6.51,3.83,4.0,1.0,3.0,1.0401381096245144,1.0061443932411673,0.9880749574105622,0.00612320694513726
6042,0.43,61.4,56.0,4.87,4.9,3.0,5.0,5.0,5.0,1.0548122572291756,0.9938775510204081,0.9120521172638437,0.00600650937993267
6043,0.51,61.7,53.0,5.2,5.18,3.2,5.0,6.0,4.0,1.0,1.0038610038610039,0.8589951377633711,0.005916802791802792
6044,0.32,61.5,56.0,4.43,4.45,2.73,5.0,6.0,6.0,1.0548122572291756,0.995505617977528,0.9105691056910569,0.005945982053725478
6045,0.31,60.8,60.0,4.42,4.37,2.67,4.0,2.0,4.0,1.0332326283987916,1.0114416475972539,0.986842105263158,0.006010999974831362
6046,0.9,63.3,57.0,6.1,6.16,3.88,3.0,5.0,3.0,1.0,0.9902597402597402,0.9004739336492892,0.006173056282909249
6047,0.41,60.7,58.0,4.86,4.8,2.93,4.0,6.0,7.0,1.0332326283987916,1.0125000000000002,0.9555189456342669,0.005998445671053432
6048,1.21,62.2,54.0,6.8,6.86,4.25,5.0,3.0,3.0,1.0548122572291756,0.9912536443148687,0.8681672025723473,0.00610328164879397
6049,0.37,61.3,60.0,4.6,4.63,2.83,4.0,4.0,4.0,1.0388433318946915,0.9935205183585313,0.9787928221859706,0.006138700792091495
6050,1.53,58.7,59.0,7.51,7.45,4.39,4.0,4.0,2.0,1.0401381096245144,1.0080536912751676,1.0051107325383304,0.006229177422260935
6051,1.01,63.5,58.0,6.39,6.34,4.04,3.0,4.0,2.0,1.0561070349589987,1.0078864353312302,0.9133858267716536,0.006170919664499439
6052,0.77,61.8,54.0,5.91,5.94,3.66,5.0,4.0,4.0,1.0401381096245144,0.9949494949494949,0.8737864077669903,0.005992881826192044
6053,0.34,61.1,60.0,4.46,4.51,2.74,3.0,5.0,5.0,1.0360379801467414,0.9889135254988914,0.9819967266775778,0.006169031014331676
6054,1.0,62.4,57.0,6.38,6.41,3.99,3.0,4.0,5.0,1.0699179974104445,0.9953198127925117,0.9134615384615384,0.006128418234049464
6055,0.32,61.6,55.0,4.4,4.43,2.72,5.0,3.0,7.0,1.0561070349589987,0.9932279909706547,0.8928571428571428,0.006035658671430813
6056,0.91,63.0,58.0,6.15,6.07,3.85,4.0,2.0,4.0,1.0401381096245144,1.013179571663921,0.9206349206349206,0.0063316493581290455
6057,0.52,61.7,55.5,5.17,5.19,3.19,3.0,1.0,7.0,1.0358221838584376,0.9961464354527938,0.899513776337115,0.006075118584270254
6058,1.01,63.1,59.0,6.3,6.37,4.0,3.0,5.0,3.0,1.0310746655157532,0.9890109890109889,0.9350237717908082,0.006291894046996088
6059,1.04,62.6,56.0,6.55,6.48,4.08,5.0,2.0,3.0,1.0,1.0108024691358024,0.8945686900958466,0.006005606464619586
6060,0.9,62.3,59.0,6.13,6.17,3.83,3.0,3.0,4.0,1.048769961156668,0.993517017828201,0.9470304975922954,0.006212953410035741
6061,1.01,61.0,57.0,6.52,6.46,3.96,5.0,5.0,6.0,1.0,1.0092879256965943,0.9344262295081968,0.006055445142607292
6062,0.46,63.4,65.32022009079506,4.88,4.8,3.07,1.0,4.0,3.0,1.0358221838584376,1.0166666666666666,1.0302873831355688,0.006396735551164986
6063,1.01,61.5,58.0,6.43,6.4,3.95,4.0,6.0,2.0,1.0310746655157532,1.0046875,0.943089430894309,0.006213457487646908
6064,0.3,61.5,56.0,4.34,4.28,2.65,5.0,4.0,5.0,1.0332326283987916,1.014018691588785,0.9105691056910569,0.006094553338311907
6065,1.11,60.3,60.0,6.62,6.67,4.01,3.0,4.0,3.0,1.0561070349589987,0.9925037481259371,0.9950248756218906,0.00626894966527028
6066,1.02,61.7,58.0,6.47,6.5,4.0,3.0,5.0,4.0,1.0401381096245144,0.9953846153846153,0.940032414910859,0.006063488289145168
6067,0.4,63.4,58.0,4.71,4.66,2.97,3.0,4.0,3.0,1.0401381096245144,1.0107296137339055,0.9148264984227129,0.006136160606149581
6068,0.4,63.4,58.0,4.61,4.64,2.93,2.0,1.0,5.0,1.0051791109192922,0.9935344827586208,0.9148264984227129,0.006382244901033081
6069,0.7,61.8,58.0,5.66,5.73,3.52,3.0,3.0,4.0,1.0401381096245144,0.987783595113438,0.9385113268608415,0.0061317483569717475
6070,1.05,62.8,58.0,6.48,6.44,4.06,4.0,4.0,4.0,1.0358221838584376,1.0062111801242235,0.9235668789808917,0.006197298176308671
6071,0.31,63.6,54.0,4.28,4.33,2.74,2.0,5.0,4.0,1.0,0.9884526558891455,0.8490566037735849,0.006104912808453673
6072,0.72,59.8,57.0,5.84,5.89,3.51,3.0,6.0,4.0,1.0548122572291756,0.9915110356536503,0.9531772575250836,0.0059634452731645565
6073,0.49,59.5,62.0,5.09,5.22,3.06,2.0,5.0,5.0,1.0051791109192922,0.975095785440613,1.0420168067226891,0.006026794291046541
6074,2.01,62.9,56.0,8.05,7.9,5.02,5.0,5.0,2.0,1.0548122572291756,1.018987341772152,0.890302066772655,0.006296067401124333
6075,0.5,63.3,56.0,5.05,5.09,3.21,2.0,6.0,2.0,1.0358221838584376,0.9921414538310412,0.8846761453396524,0.006059765405877936
6076,0.4,62.2,56.0,4.71,4.74,2.94,5.0,5.0,7.0,1.0699179974104445,0.9936708860759493,0.9003215434083601,0.006094153823389837
6077,0.32,62.3,54.0,4.45,4.38,2.75,4.0,4.0,6.0,1.048769961156668,1.0159817351598175,0.8667736757624398,0.005970121408015821
6078,0.7,61.5,59.0,5.7,5.74,3.52,3.0,6.0,2.0,1.0401381096245144,0.9930313588850174,0.959349593495935,0.006078111020344652
6079,0.9,58.7,59.0,6.34,6.3,3.71,4.0,5.0,4.0,1.0561070349589987,1.0063492063492063,1.0051107325383304,0.006073496597019857
6080,0.4,60.8,55.0,4.79,4.82,2.92,5.0,3.0,6.0,1.048769961156668,0.9937759336099584,0.9046052631578948,0.005933276508366454
6081,1.89,62.9,58.0,7.87,7.81,4.93,4.0,4.0,2.0,1.0360379801467414,1.007682458386684,0.9220985691573927,0.006237192078696098
6082,1.03,62.3,59.0,6.42,6.46,4.01,4.0,5.0,1.0,1.0561070349589987,0.9938080495356038,0.9470304975922954,0.0061933454703663095
6083,0.7,61.8,56.0,5.69,5.71,3.52,5.0,5.0,2.0,1.0,0.9964973730297724,0.9061488673139159,0.006120783269989639
6084,1.01,60.3,64.0,6.49,6.52,3.92,2.0,3.0,3.0,1.048769961156668,0.9953987730061351,1.0613598673300166,0.006088958502095953
6085,2.02,62.3,59.0,8.02,8.06,5.01,5.0,2.0,5.0,1.0699179974104445,0.9950372208436723,0.9470304975922954,0.006237409156612983
6086,0.72,61.4,55.0,5.78,5.8,3.56,5.0,6.0,2.0,1.0017263703064307,0.9965517241379311,0.8957654723127036,0.00603290749944028
6087,1.0,62.2,57.0,6.43,6.4,3.99,4.0,5.0,4.0,1.0,1.0046875,0.9163987138263665,0.0060902645416028404
6088,0.9,62.6,55.0,6.14,6.19,3.86,3.0,3.0,5.0,1.0401381096245144,0.9919224555735056,0.8785942492012779,0.0061347403283024005
6089,0.5,62.6,59.0,5.02,5.05,3.15,3.0,6.0,6.0,1.0358221838584376,0.994059405940594,0.9424920127795527,0.006261297729089928
6090,0.9,61.2,59.0,6.2,6.26,3.81,3.0,5.0,4.0,1.0401381096245144,0.9904153354632589,0.9640522875816993,0.006086274153378978
6091,0.8,61.2,56.0,6.01,5.98,3.67,5.0,5.0,5.0,1.0051791109192922,1.0050167224080266,0.9150326797385621,0.006065243858512236
6092,0.24,61.5,57.0,4.0,4.03,2.47,5.0,3.0,6.0,1.0401381096245144,0.9925558312655086,0.926829268292683,0.0060276669914909415
6093,0.82,61.2,60.0,6.03,5.99,3.68,4.0,2.0,8.0,1.0401381096245144,1.006677796327212,0.9803921568627451,0.006169101264864373
6094,0.34,61.1,60.0,4.51,4.53,2.76,4.0,4.0,4.0,1.0561070349589987,0.9955849889624723,0.9819967266775778,0.0060296914777120975
6095,0.54,63.2,57.0,5.15,5.2,3.27,3.0,6.0,3.0,1.0561070349589987,0.9903846153846154,0.9018987341772151,0.006166453124678831
6096,0.31,60.5,63.0,4.33,4.37,2.63,3.0,3.0,4.0,1.0699179974104445,0.9908466819221968,1.0413223140495869,0.006229262208394422
6097,0.32,61.1,56.0,4.41,4.39,2.69,5.0,7.0,2.0,1.0561070349589987,1.0045558086560364,0.9165302782324058,0.006144613753515847
6098,0.42,61.5,58.0,4.83,4.8,2.96,4.0,5.0,3.0,1.0,1.00625,0.943089430894309,0.006120250685468076
6099,0.39,63.0,60.0,4.63,4.61,2.91,4.0,7.0,7.0,1.0358221838584376,1.0043383947939262,0.9523809523809523,0.006278988702215628
6100,0.3,62.3,55.0,4.31,4.29,2.68,5.0,4.0,7.0,1.048769961156668,1.0046620046620045,0.882825040128411,0.006054132175266642
6101,0.34,62.0,55.0,4.48,4.46,2.77,5.0,4.0,4.0,1.0358221838584376,1.0044843049327354,0.8870967741935484,0.006143081473738254
6102,0.4,61.0,55.0,4.76,4.81,2.92,5.0,4.0,3.0,1.0017263703064307,0.9896049896049897,0.9016393442622951,0.0059830841458561055
6103,0.51,61.4,58.0,5.17,5.14,3.16,4.0,4.0,3.0,1.0561070349589987,1.0058365758754864,0.9446254071661238,0.006073365685874476
6104,1.01,56.71551200438401,61.0,6.68,6.7,3.79,2.0,6.0,2.0,1.048769961156668,0.9970149253731343,1.0755434949663296,0.005954302555445169
6105,0.58,62.1,55.0,5.35,5.38,3.33,3.0,3.0,3.0,1.048769961156668,0.9944237918215613,0.8856682769726247,0.006051286320889906
6106,0.8,63.1,57.0,5.87,5.92,3.72,3.0,3.0,4.0,1.0051791109192922,0.9915540540540541,0.9033280507131537,0.006188526274254691
6107,0.5,64.2,55.0,5.01,5.08,3.24,2.0,7.0,5.0,1.0017263703064307,0.9862204724409448,0.8566978193146417,0.00606350243034879
6108,0.41,60.4,58.0,4.79,4.85,2.91,4.0,3.0,7.0,1.0310746655157532,0.9876288659793815,0.9602649006622517,0.006064759950514517
6109,0.41,61.0,56.0,4.78,4.83,2.93,5.0,7.0,2.0,1.0051791109192922,0.989648033126294,0.9180327868852459,0.006060957085437704
6110,1.04,61.9,58.0,6.47,6.55,4.03,3.0,2.0,4.0,1.0388433318946915,0.9877862595419847,0.9369951534733442,0.0060895151109414515
6111,0.44,62.3,59.0,4.81,4.91,3.03,4.0,6.0,4.0,1.0699179974104445,0.9796334012219958,0.9470304975922954,0.0061487024847312
6112,0.55,61.8,57.0,5.27,5.34,3.28,5.0,6.0,4.0,1.0,0.9868913857677902,0.9223300970873787,0.005958500409684822
6113,1.27,62.3,56.0,6.91,6.86,4.29,5.0,2.0,1.0,1.0017263703064307,1.0072886297376094,0.8988764044943821,0.0062451700125582986
6114,0.55,61.8,55.0,5.26,5.29,3.26,5.0,6.0,2.0,1.0310746655157532,0.994328922495274,0.8899676375404532,0.006063224839237454
6115,1.5,60.4,61.0,7.35,7.39,4.45,3.0,2.0,3.0,1.0401381096245144,0.9945872801082544,1.009933774834437,0.0062058242280963105
6116,0.74,60.0,57.0,5.94,5.89,3.55,4.0,6.0,5.0,1.0017263703064307,1.00848896434635,0.95,0.005958015475220573
6117,1.51,59.6,60.0,7.42,7.45,4.43,3.0,4.0,3.0,1.048769961156668,0.9959731543624161,1.006711409395973,0.006166135201620575
6118,0.9,61.7,55.0,6.19,6.16,3.81,5.0,5.0,3.0,1.0561070349589987,1.00487012987013,0.8914100486223663,0.006195069352562388
6119,1.01,62.5,59.0,6.44,6.33,3.99,4.0,3.0,3.0,1.0401381096245144,1.0173775671406005,0.944,0.006209532446307156
6120,1.52,60.4,59.0,7.48,7.38,4.49,4.0,4.0,7.0,1.0358221838584376,1.013550135501355,0.9768211920529801,0.006132524433994622
6121,1.27,62.6,57.0,6.91,6.95,4.34,3.0,3.0,4.0,1.0401381096245144,0.9942446043165467,0.9105431309904153,0.0060932800572749135
6122,0.72,61.2,58.0,5.72,5.78,3.52,5.0,5.0,2.0,1.0561070349589987,0.9896193771626297,0.9477124183006536,0.006186798417059505
6123,0.57,62.2,55.0,5.3,5.34,3.31,5.0,6.0,4.0,1.0332326283987916,0.9925093632958801,0.8842443729903536,0.006084567806743878
6124,1.21,60.4,56.0,6.88,6.92,4.17,3.0,4.0,6.0,1.0360379801467414,0.9942196531791907,0.9271523178807948,0.006094734375156147
6125,1.51,62.9,62.0,7.21,7.31,4.57,3.0,6.0,3.0,1.0699179974104445,0.9863201094391245,0.985691573926868,0.006269141979114233
6126,1.03,62.0,57.0,6.47,6.44,4.0,5.0,6.0,3.0,1.0548122572291756,1.0046583850931676,0.9193548387096774,0.0061799802240632825
6127,0.32,61.9,55.0,4.43,4.46,2.75,5.0,4.0,7.0,1.0017263703064307,0.9932735426008968,0.8885298869143781,0.005889503708086749
6128,0.71,62.1,54.0,5.7,5.76,3.56,5.0,3.0,7.0,1.0401381096245144,0.9895833333333334,0.8695652173913043,0.006074506647392513
6129,1.0,62.3,58.0,6.33,6.38,3.96,3.0,6.0,1.0,1.0548122572291756,0.9921630094043887,0.9309791332263243,0.006252884768387897
6130,1.51,63.8,59.0,7.22,7.18,4.59,2.0,5.0,2.0,1.0017263703064307,1.0055710306406684,0.9247648902821317,0.00634603729308073
6131,0.36,61.7,55.0,4.57,4.63,2.84,5.0,6.0,4.0,1.0401381096245144,0.9870410367170627,0.8914100486223663,0.0059908296373797415
6132,0.3,62.4,57.0,4.24,4.29,2.66,3.0,6.0,4.0,1.0017263703064307,0.9883449883449884,0.9134615384615384,0.0062003537673845505
6133,0.5,62.1,58.0,5.1,5.07,3.16,4.0,7.0,3.0,1.0401381096245144,1.0059171597633134,0.9339774557165861,0.00611934285111443
6134,0.57,61.7,56.0,5.31,5.33,3.28,5.0,7.0,5.0,1.048769961156668,0.99624765478424,0.9076175040518638,0.006140154256186884
6135,0.34,62.2,56.0,4.45,4.49,2.78,5.0,6.0,7.0,1.0561070349589987,0.9910913140311804,0.9003215434083601,0.00612107596273273
6136,0.79,61.5,55.0,5.98,5.95,3.67,5.0,5.0,7.0,1.0017263703064307,1.0050420168067227,0.8943089430894309,0.006049825906687025
6137,0.91,63.5,58.0,6.15,6.04,3.87,3.0,4.0,3.0,1.0,1.0182119205298015,0.9133858267716536,0.0063302137205365075
6138,0.59,62.8,58.0,5.34,5.3,3.34,4.0,2.0,7.0,1.0017263703064307,1.0075471698113208,0.9235668789808917,0.006241492000099864
6139,0.31,63.9,55.0,4.27,4.3,2.74,2.0,5.0,5.0,1.0051791109192922,0.9930232558139535,0.8607198748043818,0.006161902191132665
6140,0.9,62.2,60.0,6.19,6.15,3.84,4.0,6.0,2.0,1.0051791109192922,1.0065040650406505,0.9646302250803858,0.00615666495921825
6141,0.9,63.1,58.0,6.11,6.15,3.87,2.0,6.0,4.0,1.0358221838584376,0.9934959349593496,0.919175911251981,0.0061889249806364
6142,1.1,62.0,56.0,6.68,6.64,4.13,5.0,4.0,6.0,1.0360379801467414,1.0060240963855422,0.9032258064516129,0.006004793703237943
6143,0.52,61.4,57.0,5.18,5.15,3.17,5.0,6.0,3.0,1.0051791109192922,1.0058252427184464,0.9283387622149837,0.006149036806597065
6144,1.0,61.2,59.0,6.38,6.42,3.92,4.0,3.0,2.0,1.0388433318946915,0.9937694704049844,0.9640522875816993,0.0062281379900274055
6145,0.36,63.7,54.0,4.55,4.52,2.89,2.0,6.0,2.0,1.0332326283987916,1.0066371681415929,0.847723704866562,0.00605696168668885
6146,0.57,61.7,56.0,5.3,5.37,3.29,5.0,7.0,4.0,1.0699179974104445,0.9869646182495344,0.9076175040518638,0.006087357423676552
6147,0.71,61.8,55.0,5.75,5.7,3.54,5.0,3.0,2.0,1.048769961156668,1.0087719298245614,0.8899676375404532,0.006119449939020974
6148,1.01,60.0,60.0,6.57,6.49,3.92,3.0,6.0,2.0,1.0051791109192922,1.012326656394453,1.0,0.006042619396296135
6149,0.28,62.2,54.0,4.18,4.21,2.61,5.0,3.0,5.0,1.0401381096245144,0.9928741092636579,0.8681672025723473,0.006096199154814241
6150,0.35,61.8,55.0,4.54,4.56,2.81,5.0,4.0,8.0,1.0051791109192922,0.9956140350877194,0.8899676375404532,0.006016459934227373
6151,0.3,63.5,58.0,4.27,4.24,2.7,3.0,1.0,5.0,1.0401381096245144,1.007075471698113,0.9133858267716536,0.0061371079001762575
6152,0.3,61.7,58.0,4.3,4.32,2.66,5.0,5.0,8.0,1.0360379801467414,0.9953703703703702,0.940032414910859,0.006071380000388567
6153,1.05,61.9,56.0,6.5,6.53,4.03,5.0,7.0,2.0,1.0401381096245144,0.9954058192955589,0.9046849757673667,0.006138435757031358
6154,0.35,61.9,55.0,4.52,4.53,2.8,5.0,4.0,5.0,1.0358221838584376,0.9977924944812361,0.8885298869143781,0.006104827208970677
6155,1.2,63.1,61.0,6.66,6.58,4.18,3.0,1.0,3.0,1.0561070349589987,1.0121580547112463,0.9667194928684627,0.006550958398662766
6156,0.41,62.3,57.0,4.77,4.74,2.96,5.0,6.0,5.0,1.0401381096245144,1.0063291139240504,0.9149277688603532,0.006126260007320431
6157,1.51,61.8,63.0,7.28,7.34,4.52,3.0,2.0,5.0,1.0388433318946915,0.9918256130790192,1.0194174757281553,0.0062518863307366125
6158,0.54,61.2,56.0,5.23,5.29,3.22,5.0,5.0,3.0,1.0310746655157532,0.9886578449905483,0.9150326797385621,0.006061505830259382
6159,0.7,60.4,58.0,5.78,5.71,3.47,4.0,7.0,5.0,1.0360379801467414,1.0122591943957968,0.9602649006622517,0.006112299390622961
6160,0.31,61.7,56.0,4.35,4.31,2.67,5.0,6.0,4.0,1.0360379801467414,1.0092807424593968,0.9076175040518638,0.00619275509581341
6161,0.4,62.2,56.0,4.75,4.71,2.94,5.0,2.0,8.0,1.0388433318946915,1.0084925690021231,0.9003215434083601,0.006081324025866913
6162,1.7,62.9,58.0,7.55,7.59,4.76,3.0,1.0,4.0,1.0360379801467414,0.994729907773386,0.9220985691573927,0.006232370182845277
6163,0.73,59.3,57.0,5.88,5.95,3.51,3.0,6.0,2.0,1.0561070349589987,0.988235294117647,0.9612141652613828,0.005944583775716229
6164,0.53,61.3,55.0,5.22,5.25,3.21,5.0,5.0,4.0,1.0699179974104445,0.9942857142857142,0.8972267536704731,0.006024777751064142
6165,0.9,62.7,57.0,6.09,6.06,3.8,4.0,1.0,2.0,1.0699179974104445,1.004950495049505,0.9090909090909091,0.006417546084398432
6166,0.72,62.0,57.0,5.7,5.75,3.55,5.0,6.0,3.0,1.0561070349589987,0.991304347826087,0.9193548387096774,0.006188158700486673
6167,0.95,58.7,63.0,6.43,6.37,3.76,3.0,6.0,2.0,1.0360379801467414,1.009419152276295,1.0732538330494037,0.006168582182423078
6168,0.38,62.1,56.0,4.61,4.64,2.87,5.0,4.0,7.0,1.0401381096245144,0.9935344827586208,0.9017713365539453,0.006189888042517624
