,carat,depth,table,x,y,z,cut,color,clarity,city,x/y,td,ad,cc
8871,1.5,61.6,57.0,7.26,7.35,4.5,1.7320508075688772,1.7320508075688772,1.7320508075688772,1.0548122572291756,0.9877551020408163,0.9253246753246753,0.00624675949351274,2.598076211353316
8872,0.51,61.3,59.0,5.15,5.13,3.15,2.0,2.449489742783178,1.7320508075688772,1.0017263703064307,1.003898635477583,0.9624796084828712,0.006128229599529207,0.8833459118601273
8873,1.53,62.9,60.0,7.36,7.28,4.61,2.23606797749979,1.7320508075688772,1.7320508075688772,1.0017263703064307,1.010989010989011,0.9538950715421304,0.006194144203434027,2.650037735580382
8874,0.39,60.5,56.0,4.75,4.77,2.88,2.23606797749979,2.449489742783178,2.0,1.0548122572291756,0.9958071278825996,0.9256198347107438,0.005976681746294459,0.78
8875,1.86,62.5,60.0,7.9,7.8,4.91,2.0,2.0,1.4142135623730951,1.0561070349589987,1.012820512820513,0.96,0.006147658832698405,2.630437226013957
8876,0.36,61.6,56.0,4.58,4.61,2.83,2.23606797749979,1.4142135623730951,2.6457513110645907,1.0017263703064307,0.9934924078091105,0.9090909090909091,0.006024897487206046,0.9524704719832526
8877,0.24,63.5,53.0,3.96,3.98,2.52,1.7320508075688772,2.449489742783178,2.0,1.0401381096245144,0.9949748743718593,0.8346456692913385,0.006042719610558806,0.48
8878,1.02,63.2,61.0,6.31,6.37,4.01,1.4142135623730951,2.449489742783178,1.7320508075688772,1.0358221838584376,0.9905808477237048,0.9651898734177214,0.006328299247800361,1.7666918237202547
8879,0.2,61.1,59.0,3.81,3.78,2.32,2.0,2.449489742783178,2.0,1.0017263703064307,1.007936507936508,0.9656301145662848,0.005985841808088166,0.4
8880,1.03,59.7,60.0,6.63,6.57,3.94,2.0,2.23606797749979,2.6457513110645907,1.0358221838584376,1.009132420091324,1.0050251256281406,0.006001531707426332,2.7251238503965287
8881,1.0,61.2,56.0,6.47,6.38,3.93,1.7320508075688772,2.0,2.0,1.0051791109192922,1.0141065830721003,0.9150326797385621,0.0061642818847696245,2.0
8882,1.01,62.2,59.0,6.44,6.35,3.98,2.0,2.23606797749979,1.7320508075688772,1.0310746655157532,1.0141732283464568,0.9485530546623794,0.0062055275644619145,1.749371315644566
8883,1.02,60.0,60.0,6.53,6.57,3.93,1.7320508075688772,2.23606797749979,1.4142135623730951,1.0561070349589987,0.9939117199391172,1.0,0.006049633578142431,1.4424978336205572
8884,0.3,61.8,54.0,4.34,4.37,2.69,1.7320508075688772,2.449489742783178,2.8284271247461903,1.0401381096245144,0.9931350114416475,0.8737864077669903,0.0058802773185825654,0.848528137423857
8885,2.32,59.0,59.0,8.69,8.64,5.11,2.0,1.0,1.4142135623730951,1.0401381096245144,1.005787037037037,1.0,0.006046910850101417,3.2809754647055804
8886,0.54,61.1,55.0,5.27,5.31,3.23,2.23606797749979,1.4142135623730951,2.0,1.0401381096245144,0.992467043314501,0.9001636661211129,0.005974287265039996,1.08
8887,1.55,60.8,60.0,7.46,7.51,4.55,1.7320508075688772,2.0,2.23606797749979,1.0310746655157532,0.9933422103861518,0.986842105263158,0.006080531421185349,3.4659053651246743
8888,1.21,60.3,60.0,6.89,6.83,4.14,2.0,2.0,2.0,1.048769961156668,1.0087847730600292,0.9950248756218906,0.006210765095528907,2.42
8889,1.03,62.5,59.0,6.43,6.47,4.03,2.0,1.7320508075688772,2.23606797749979,1.0310746655157532,0.9938176197836167,0.944,0.006143515028108401,2.3031500168247834
8890,1.5,58.7,60.0,7.46,7.54,4.4,1.7320508075688772,1.0,1.4142135623730951,1.0310746655157532,0.9893899204244032,1.0221465076660987,0.0060607784560821444,2.121320343559643
8891,0.34,62.0,53.0,4.49,4.51,2.79,2.23606797749979,1.7320508075688772,2.8284271247461903,1.0561070349589987,0.9955654101995567,0.8548387096774194,0.006017995115193365,0.9616652224137048
8892,0.5,61.9,58.0,5.06,5.09,3.14,2.23606797749979,2.0,2.449489742783178,1.0,0.9941060903732809,0.9369951534733442,0.006182612919613321,1.224744871391589
8893,0.7,64.5,57.0,5.59,5.55,3.59,1.0,2.449489742783178,2.23606797749979,1.0561070349589987,1.0072072072072071,0.8837209302325582,0.0062849062006929465,1.5652475842498528
8894,1.22,62.2,58.0,6.85,6.91,4.28,1.7320508075688772,2.6457513110645907,1.4142135623730951,1.0548122572291756,0.9913169319826338,0.932475884244373,0.006022092787813337,1.725340546095176
8895,0.31,62.4,59.0,4.31,4.35,2.7,2.0,1.7320508075688772,2.449489742783178,1.0,0.9908045977011494,0.9455128205128205,0.006123946705859926,0.7593418202627852
8896,1.01,62.3,58.0,6.45,6.36,3.99,2.0,1.7320508075688772,2.0,1.0358221838584376,1.0141509433962264,0.9309791332263243,0.006170660428067877,2.02
8897,1.01,63.6,59.0,6.25,6.32,4.0,1.7320508075688772,2.6457513110645907,2.449489742783178,1.0388433318946915,0.9889240506329113,0.9276729559748428,0.006392405063291139,2.4739846402110097
8898,0.4,62.4,58.0,4.69,4.73,2.94,2.0,2.6457513110645907,1.4142135623730951,1.0561070349589987,0.9915433403805497,0.9294871794871795,0.006133080674941847,0.5656854249492381
8899,0.38,62.2,55.0,4.67,4.63,2.89,2.23606797749979,2.449489742783178,2.23606797749979,1.0358221838584376,1.0086393088552916,0.8842443729903536,0.006081180332777871,0.8497058314499202
8900,0.8,62.1,54.4,5.94,5.99,3.7,2.23606797749979,1.4142135623730951,2.0,1.0358221838584376,0.991652754590985,0.8760064412238325,0.006076800734563672,1.6
8901,1.02,62.0,56.0,6.4,6.34,3.95,2.23606797749979,1.7320508075688772,1.4142135623730951,1.0051791109192922,1.0094637223974765,0.9032258064516129,0.006364053827416842,1.4424978336205572
8902,0.3,63.3,55.0,4.29,4.33,2.73,1.4142135623730951,2.23606797749979,1.4142135623730951,1.0561070349589987,0.9907621247113164,0.8688783570300158,0.005915799129513821,0.4242640687119285
8903,0.9,59.9,65.76764195815825,6.18,6.14,3.69,1.0,2.449489742783178,1.0,1.0,1.006514657980456,1.0979572947939609,0.006427754736419633,0.9
8904,0.3,61.8,58.0,4.26,4.29,2.64,2.0,2.449489742783178,2.449489742783178,1.048769961156668,0.9930069930069929,0.9385113268608415,0.006217995974718126,0.7348469228349533
8905,0.73,61.7,55.0,5.84,5.82,3.6,2.0,2.6457513110645907,1.7320508075688772,1.0358221838584376,1.0034364261168385,0.8914100486223663,0.005966017563955708,1.2643970895252803
8906,1.01,60.0,59.0,6.47,6.41,3.86,2.0,2.23606797749979,1.4142135623730951,1.048769961156668,1.0093603744149766,0.9833333333333333,0.006309163162467912,1.4283556979968262
8907,0.25,62.5,59.0,4.02,4.04,2.52,2.0,2.449489742783178,2.449489742783178,1.0561070349589987,0.9950495049504949,0.944,0.006108464435640436,0.6123724356957945
8908,1.0,60.3,61.0,6.43,6.38,3.86,2.0,2.23606797749979,1.7320508075688772,1.0332326283987916,1.0078369905956113,1.0116086235489221,0.006315111802360444,1.7320508075688772
8909,0.5,60.7,59.0,5.11,5.13,3.11,2.0,2.449489742783178,2.0,1.0358221838584376,0.9961013645224173,0.971993410214168,0.0061329771987069775,1.0
8910,0.36,61.4,57.0,4.64,4.61,2.54,2.23606797749979,2.449489742783178,2.6457513110645907,1.0548122572291756,1.0065075921908893,0.9283387622149837,0.006625976300796943,0.9524704719832526
8911,0.41,63.8,57.0,4.71,4.73,3.01,1.7320508075688772,2.6457513110645907,1.4142135623730951,1.0699179974104445,0.9957716701902748,0.8934169278996865,0.006114139076353115,0.579827560572969
8912,1.2,61.8,56.0,6.77,6.8,4.19,2.23606797749979,1.4142135623730951,1.7320508075688772,1.0561070349589987,0.9955882352941177,0.9061488673139159,0.006221135228609093,2.0784609690826525
8913,1.52,62.5,56.0,7.35,7.33,4.59,2.0,1.4142135623730951,1.4142135623730951,1.0388433318946915,1.0027285129604364,0.896,0.006146665629012457,2.149604614807105
8914,0.54,61.9,54.0,5.22,5.25,3.24,2.23606797749979,1.7320508075688772,2.6457513110645907,1.0358221838584376,0.9942857142857142,0.8723747980613894,0.006081615277017577,1.428705707974879
8915,0.91,63.3,57.0,6.08,6.12,3.86,1.4142135623730951,2.0,1.4142135623730951,1.0401381096245144,0.9934640522875817,0.9004739336492892,0.006335765376053158,1.2869343417595167
8916,0.31,60.9,60.0,4.38,4.35,2.66,2.0,2.449489742783178,1.4142135623730951,1.048769961156668,1.006896551724138,0.9852216748768473,0.0061166930868345485,0.43840620433565947
8917,1.0,62.5,59.0,6.31,6.37,3.96,1.7320508075688772,2.449489742783178,1.4142135623730951,1.0561070349589987,0.9905808477237048,0.944,0.006282550996157517,1.4142135623730951
8918,2.01,60.6,60.0,8.11,8.19,4.94,1.7320508075688772,1.0,1.4142135623730951,1.0332326283987916,0.9902319902319903,0.9900990099009901,0.006125821708123759,2.842569260369921
8919,0.42,61.8,55.0,4.82,4.85,2.99,2.23606797749979,1.7320508075688772,2.23606797749979,1.0548122572291756,0.9938144329896909,0.8899676375404532,0.00600882180881846,0.9391485505499116
8920,0.9,62.4,58.0,6.08,6.1,3.8,1.4142135623730951,2.23606797749979,2.0,1.0561070349589987,0.9967213114754099,0.9294871794871795,0.006385949775214567,1.8
8921,0.31,62.0,54.0,4.36,4.41,2.72,2.23606797749979,2.449489742783178,2.449489742783178,1.0699179974104445,0.9886621315192744,0.8709677419354839,0.005927447431572016,0.7593418202627852
8922,0.39,62.3,55.0,4.69,4.71,2.93,2.23606797749979,2.23606797749979,2.0,1.0388433318946915,0.9957537154989385,0.882825040128411,0.006025640770115825,0.78
8923,0.32,62.8,54.0,4.35,4.38,2.74,1.7320508075688772,2.449489742783178,2.0,1.0699179974104445,0.9931506849315068,0.8598726114649682,0.006129655233710346,0.64
8924,0.42,61.8,59.0,4.83,4.81,2.98,2.0,2.23606797749979,2.23606797749979,1.0699179974104445,1.0041580041580043,0.9546925566343043,0.00606653655967925,0.9391485505499116
8925,1.0,63.4,59.0,6.35,6.3,4.01,1.7320508075688772,2.6457513110645907,2.0,1.0699179974104445,1.007936507936508,0.9305993690851735,0.00623363476074219,2.0
8926,0.71,58.5,57.0,5.87,5.9,3.44,1.7320508075688772,2.449489742783178,2.0,1.0358221838584376,0.9949152542372881,0.9743589743589743,0.005959499576623719,1.42
8927,1.25,61.5,58.0,6.98,6.91,4.27,2.0,2.449489742783178,2.0,1.0561070349589987,1.0101302460202606,0.943089430894309,0.006069440635398378,2.5
8928,1.24,62.7,56.0,6.89,6.85,4.31,2.23606797749979,2.0,1.7320508075688772,1.0360379801467414,1.005839416058394,0.8931419457735247,0.006095854909607691,2.1477430013854075
8929,0.42,62.4,55.0,4.79,4.83,3.0,2.23606797749979,2.449489742783178,2.0,1.0548122572291756,0.9917184265010351,0.8814102564102564,0.006051254122416871,0.84
8930,0.52,61.1,56.0,5.21,5.24,3.19,1.7320508075688772,2.23606797749979,2.0,1.0388433318946915,0.9942748091603053,0.9165302782324058,0.005970952967308711,1.04
8931,0.43,61.1,59.0,4.86,4.83,2.96,2.0,2.0,2.0,1.048769961156668,1.0062111801242237,0.9656301145662848,0.00618861327395949,0.86
8932,0.53,62.8,57.0,5.19,5.16,3.25,2.23606797749979,2.449489742783178,2.0,1.0358221838584376,1.005813953488372,0.9076433121019108,0.006089413267797459,1.06
8933,0.33,61.2,58.0,4.44,4.41,2.71,2.0,2.6457513110645907,2.0,1.0699179974104445,1.0068027210884354,0.9477124183006536,0.006219036266479598,0.66
8934,0.31,59.5,59.0,4.45,4.39,2.63,2.0,1.7320508075688772,1.4142135623730951,1.0017263703064307,1.0136674259681095,0.9915966386554622,0.006033668062422773,0.43840620433565947
8935,0.37,59.5,61.0,4.67,4.64,2.77,2.0,1.7320508075688772,2.0,1.048769961156668,1.0064655172413794,1.0252100840336134,0.006164347228282905,0.74
8936,0.36,61.5,57.0,4.55,4.58,2.8,2.23606797749979,1.4142135623730951,2.449489742783178,1.0310746655157532,0.9934497816593886,0.926829268292683,0.006169750399319957,0.881816307401944
8937,0.4,60.9,57.0,4.8,4.76,2.91,2.0,2.0,2.6457513110645907,1.048769961156668,1.0084033613445378,0.9359605911330049,0.006016152165333488,1.0583005244258363
8938,1.11,61.2,55.0,6.72,6.68,4.1,2.23606797749979,2.449489742783178,1.4142135623730951,1.0401381096245144,1.0059880239520957,0.8986928104575163,0.006031056354190575,1.5697770542341358
8939,1.18,61.1,59.0,6.78,6.73,4.13,2.0,1.4142135623730951,1.7320508075688772,1.0358221838584376,1.0074294205052006,0.9656301145662848,0.006261627058744707,2.043819952931275
8940,2.02,61.7,57.0,8.05,8.12,4.99,2.23606797749979,1.4142135623730951,1.4142135623730951,1.0358221838584376,0.9913793103448277,0.9238249594813613,0.006192969116030917,2.8567113959936523
8941,0.9,61.6,56.0,6.2,6.23,3.83,2.23606797749979,2.23606797749979,2.23606797749979,1.0332326283987916,0.9951845906902086,0.9090909090909091,0.00608364690026699,2.012461179749811
8942,0.7,61.3,58.0,5.71,5.84,3.54,2.0,2.449489742783178,1.7320508075688772,1.0051791109192922,0.9777397260273972,0.9461663947797717,0.005929878877310603,1.212435565298214
8943,0.76,61.6,56.0,5.85,5.9,3.62,2.23606797749979,1.7320508075688772,2.23606797749979,1.0548122572291756,0.9915254237288135,0.9090909090909091,0.006082710455779095,1.6994116628998404
8944,0.31,63.8,57.0,4.33,4.29,2.75,1.4142135623730951,2.0,2.23606797749979,1.0358221838584376,1.0093240093240092,0.8934169278996865,0.006068534307039451,0.6931810730249348
8945,0.74,62.1,56.0,5.83,5.79,3.61,2.23606797749979,2.23606797749979,2.0,1.048769961156668,1.0069084628670122,0.9017713365539453,0.00607263809029253,1.48
8946,0.34,61.4,56.0,4.51,4.54,2.78,2.23606797749979,2.449489742783178,2.6457513110645907,1.0360379801467414,0.9933920704845814,0.9120521172638437,0.0059731266921955765,0.8995554457619609
8947,0.72,61.3,57.0,5.77,5.75,3.53,2.23606797749979,1.4142135623730951,2.6457513110645907,1.0388433318946915,1.0034782608695652,0.9298531810766721,0.006147720764545925,1.9049409439665053
8948,0.41,61.4,58.0,4.75,4.8,2.93,2.0,2.0,1.4142135623730951,1.0401381096245144,0.9895833333333334,0.9446254071661238,0.0061373570444883535,0.579827560572969
8949,1.3,61.5,58.0,7.02,6.97,4.3,2.0,1.0,1.7320508075688772,1.0548122572291756,1.007173601147776,0.943089430894309,0.006178812358119022,2.25166604983954
8950,1.34,60.7,59.0,7.07,7.04,4.28,2.0,2.0,2.0,1.0548122572291756,1.0042613636363638,0.971993410214168,0.006290265208096243,2.68
8951,0.73,62.2,57.0,5.8,5.77,3.6,2.0,1.7320508075688772,1.7320508075688772,1.0548122572291756,1.0051993067590987,0.9163987138263665,0.006059217647097884,1.2643970895252803
8952,0.56,62.6,54.0,5.32,5.28,3.32,2.23606797749979,2.449489742783178,2.449489742783178,1.0310746655157532,1.0075757575757576,0.8626198083067093,0.006004880767087489,1.3717142559585798
8953,0.31,59.9,62.0,4.37,4.35,2.61,2.0,2.0,2.6457513110645907,1.0388433318946915,1.0045977011494254,1.0350584307178632,0.006248136266611603,0.8201829064300231
8954,0.7,60.9,57.0,5.73,5.76,3.5,2.23606797749979,2.449489742783178,1.7320508075688772,1.0548122572291756,0.9947916666666667,0.9359605911330049,0.0060597246461120795,1.212435565298214
8955,1.0,62.5,56.0,6.41,6.33,3.98,2.23606797749979,1.7320508075688772,2.0,1.048769961156668,1.0126382306477093,0.896,0.0061923456242353155,2.0
8956,1.16,62.9,55.0,6.65,6.74,4.21,1.7320508075688772,2.0,2.23606797749979,1.0332326283987916,0.9866468842729971,0.8744038155802862,0.006147440748872752,2.593838853899756
8957,0.3,62.8,56.0,4.32,4.28,2.7,2.23606797749979,2.449489742783178,2.0,1.0051791109192922,1.0093457943925235,0.89171974522293,0.00600938425445175,0.6
8958,0.9,58.9,59.0,6.22,6.31,3.69,1.7320508075688772,2.6457513110645907,2.23606797749979,1.048769961156668,0.9857369255150555,1.00169779286927,0.006214359869354271,2.012461179749811
8959,0.71,61.3,61.0,5.68,5.73,3.5,1.7320508075688772,2.23606797749979,2.0,1.0699179974104445,0.9912739965095985,0.9951060358890702,0.006232859636000998,1.42
8960,1.52,61.3,59.0,7.35,7.4,4.52,2.23606797749979,2.0,2.0,1.048769961156668,0.9932432432432432,0.9624796084828712,0.006182812756769774,3.04
8961,1.0,61.6,59.0,6.34,6.42,3.93,2.23606797749979,1.4142135623730951,1.7320508075688772,1.0332326283987916,0.9875389408099688,0.9577922077922078,0.00625148457129857,1.7320508075688772
8962,0.82,59.8,56.0,6.13,6.18,3.68,1.7320508075688772,2.0,2.0,1.0310746655157532,0.9919093851132686,0.9364548494983278,0.005881892516419375,1.64
8963,0.72,60.1,58.0,5.89,5.86,3.53,2.0,2.0,2.8284271247461903,1.0017263703064307,1.0051194539249146,0.9650582362728786,0.005909420307043302,2.0364675298172568
8964,0.9,64.8,58.0,6.07,6.03,3.92,1.0,1.7320508075688772,2.0,1.0358221838584376,1.0066334991708126,0.8950617283950618,0.0062726410980433875,1.8
8965,1.01,61.8,60.0,6.38,6.44,3.96,1.7320508075688772,1.7320508075688772,1.7320508075688772,1.0051791109192922,0.9906832298136645,0.970873786407767,0.006207541644368685,1.749371315644566
8966,0.91,57.7,63.0,6.3,6.35,3.65,1.4142135623730951,2.449489742783178,1.0,1.0699179974104445,0.9921259842519685,1.0918544194107451,0.006232097700116254,0.91
8967,1.01,62.1,59.0,6.37,6.41,3.97,1.7320508075688772,2.6457513110645907,1.7320508075688772,1.0360379801467414,0.9937597503900156,0.9500805152979066,0.006230650706519701,1.749371315644566
8968,0.7,62.3,56.0,5.66,5.71,3.54,1.7320508075688772,2.23606797749979,2.0,1.0401381096245144,0.9912434325744308,0.8988764044943821,0.006118461597790444,1.4
8969,0.5,61.8,55.0,5.06,5.11,3.14,2.23606797749979,2.449489742783178,2.0,1.0401381096245144,0.9902152641878668,0.8899676375404532,0.006158414825994482,1.0
8970,0.31,61.9,56.0,4.34,4.38,2.7,2.23606797749979,2.0,2.23606797749979,1.0561070349589987,0.9908675799086758,0.9046849757673667,0.006039960377859921,0.6931810730249348
8971,0.27,60.2,59.0,4.24,4.2,2.54,2.0,2.449489742783178,2.23606797749979,1.0561070349589987,1.0095238095238095,0.9800664451827242,0.005969183097395843,0.6037383539249432
8972,0.34,62.0,56.0,4.48,4.46,2.77,2.23606797749979,2.449489742783178,2.0,1.0017263703064307,1.0044843049327354,0.9032258064516129,0.006143081473738254,0.68
8973,0.52,60.9,58.0,5.19,5.22,3.17,2.0,2.0,2.0,1.0310746655157532,0.9942528735632186,0.9523809523809524,0.0060548894827803955,1.04
8974,1.02,62.2,54.0,6.44,6.46,4.01,2.23606797749979,2.449489742783178,2.23606797749979,1.0332326283987916,0.9969040247678019,0.8681672025723473,0.006114168648336661,2.280789337049786
8975,0.31,62.2,57.0,4.32,4.36,2.7,2.23606797749979,1.7320508075688772,2.449489742783178,1.0401381096245144,0.9908256880733944,0.9163987138263665,0.006095757667283319,0.7593418202627852
8976,2.535418909822108,63.2,59.0,9.14,9.07,5.75,1.7320508075688772,1.4142135623730951,1.4142135623730951,1.0310746655157532,1.007717750826902,0.9335443037974683,0.005318980493312372,3.5856238085676324
8977,1.11,60.8,58.0,6.65,6.7,4.06,1.7320508075688772,2.0,2.0,1.0561070349589987,0.9925373134328358,0.9539473684210527,0.006136214000186851,2.22
8978,0.55,62.3,54.0,5.27,5.29,3.29,2.23606797749979,2.23606797749979,2.449489742783178,1.0561070349589987,0.996219281663516,0.8667736757624398,0.005996536814642043,1.347219358530748
8979,1.01,63.8,56.0,6.32,6.37,4.05,1.4142135623730951,2.0,1.7320508075688772,1.0401381096245144,0.9921507064364208,0.877742946708464,0.006194551101121324,1.749371315644566
8980,1.03,61.6,57.0,6.48,6.51,4.0,2.23606797749979,2.0,2.449489742783178,1.0699179974104445,0.9953917050691246,0.9253246753246753,0.006104094365743111,2.5229744350666734
8981,1.0,61.6,62.0,6.35,6.42,3.93,1.4142135623730951,2.449489742783178,1.7320508075688772,1.0401381096245144,0.9890965732087227,1.0064935064935066,0.006241639713705974,1.7320508075688772
8982,0.56,62.4,58.0,5.22,5.3,3.28,2.0,2.0,2.23606797749979,1.0017263703064307,0.9849056603773585,0.9294871794871795,0.006171174268671771,1.2521980673998825
8983,0.43,61.1,58.0,4.86,4.9,2.98,1.7320508075688772,2.6457513110645907,1.4142135623730951,1.0561070349589987,0.9918367346938776,0.9492635024549918,0.00605926354301767,0.6081118318204309
8984,1.12,62.8,57.0,6.61,6.64,4.16,1.7320508075688772,2.449489742783178,2.0,1.0699179974104445,0.9954819277108434,0.9076433121019108,0.0061341607556725216,2.24
8985,1.36,62.1,57.0,7.11,7.06,4.4,2.0,2.0,1.0,1.0561070349589987,1.0070821529745044,0.9178743961352657,0.006157606473165695,1.36
8986,1.13,62.3,58.0,6.67,6.68,4.16,2.0,1.7320508075688772,1.7320508075688772,1.0561070349589987,0.9985029940119761,0.9309791332263243,0.006096531421069751,1.957217412552831
